SCHED 338ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25177 [ 119 160 58 21 ] schedticks=[ 411 323 466 445 ]
SCHED 350ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25176 [ 100 140 38 3 ] schedticks=[ 431 343 485 463 ]
SCHED 361ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25175 [ 77 119 21 3 ] schedticks=[ 455 364 503 463 ]
SCHED 371ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25046 [ 66 97 1 106 ] schedticks=[ 466 387 523 488 ]
SCHED 384ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25045 [ 66 69 0 79 ] schedticks=[ 466 416 524 517 ]
SCHED 395ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24916 [ 65 44 104 62 ] schedticks=[ 467 442 548 534 ]
SCHED 408ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24915 [ 66 10 90 61 ] schedticks=[ 467 477 563 535 ]
SCHED 420ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24914 [ 65 1 90 43 ] schedticks=[ 468 486 563 555 ]
SCHED 432ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24914 [ 66 1 67 8 ] schedticks=[ 468 487 586 590 ]
SCHED 443ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24914 [ 65 1 44 1 ] schedticks=[ 469 487 610 597 ]
SCHED 459ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24913 [ 67 1 37 0 ] schedticks=[ 469 488 617 598 ]
SCHED 471ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=24912 [ 35 1 11 0 ] schedticks=[ 502 488 643 598 ]
SCHED 483ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27622 [ 228 1 122 0 ] schedticks=[ 530 488 660 598 ]
SCHED 495ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27491 [ 203 0 122 89 ] schedticks=[ 556 490 660 640 ]
SCHED 507ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27490 [ 177 0 90 58 ] schedticks=[ 583 490 693 670 ]
SCHED 519ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27360 [ 139 99 55 49 ] schedticks=[ 622 519 728 680 ]
SCHED 530ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27359 [ 115 79 38 49 ] schedticks=[ 647 539 746 680 ]
SCHED 542ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27358 [ 77 79 21 16 ] schedticks=[ 687 539 763 713 ]
SCHED 554ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27357 [ 45 54 21 1 ] schedticks=[ 719 565 763 729 ]
SCHED 564ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27227 [ 26 35 113 1 ] schedticks=[ 740 584 800 729 ]
SCHED 577ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27226 [ 5 4 111 0 ] schedticks=[ 761 617 802 730 ]
SCHED 587ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27098 [ 6 115 110 0 ] schedticks=[ 761 634 803 731 ]
SCHED 600ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27097 [ 5 73 67 0 ] schedticks=[ 762 678 846 731 ]
SCHED 611ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=27097 [ 5 46 39 0 ] schedticks=[ 763 705 876 731 ]
SCHED 624ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26968 [ 5 38 10 91 ] schedticks=[ 763 713 904 769 ]
SCHED 635ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26968 [ 5 38 10 82 ] schedticks=[ 764 714 904 779 ]
SCHED 648ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26838 [ 6 9 108 82 ] schedticks=[ 764 744 935 779 ]
SCHED 660ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26837 [ 6 3 107 48 ] schedticks=[ 764 751 936 815 ]
SCHED 670ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26837 [ 6 3 78 11 ] schedticks=[ 765 751 966 852 ]
SCHED 682ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26835 [ 6 3 46 1 ] schedticks=[ 765 752 998 863 ]
SCHED 695ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26835 [ 7 3 12 0 ] schedticks=[ 766 752 1033 864 ]
SCHED 705ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26835 [ 7 3 7 0 ] schedticks=[ 766 753 1037 864 ]
SCHED 717ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26835 [ 8 3 7 0 ] schedticks=[ 767 753 1037 865 ]
SCHED 729ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26706 [ 8 3 104 0 ] schedticks=[ 767 754 1069 865 ]
SCHED 739ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26706 [ 9 2 83 0 ] schedticks=[ 768 755 1090 865 ]
SCHED 751ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26577 [ 9 3 55 107 ] schedticks=[ 768 755 1119 886 ]
SCHED 763ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26576 [ 9 3 40 75 ] schedticks=[ 769 755 1134 920 ]
SCHED 775ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26576 [ 9 3 39 68 ] schedticks=[ 769 756 1135 927 ]
SCHED 786ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26576 [ 10 3 21 67 ] schedticks=[ 770 756 1153 928 ]
SCHED 798ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26575 [ 10 3 0 33 ] schedticks=[ 770 757 1175 962 ]
SCHED 809ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26446 [ 10 3 108 1 ] schedticks=[ 771 757 1195 995 ]
SCHED 822ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26446 [ 10 3 97 0 ] schedticks=[ 771 758 1206 996 ]
SCHED 832ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26446 [ 11 3 96 0 ] schedticks=[ 772 758 1207 997 ]
SCHED 845ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26445 [ 11 3 55 0 ] schedticks=[ 772 759 1249 997 ]
SCHED 856ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26445 [ 12 3 26 0 ] schedticks=[ 773 759 1279 997 ]
SCHED 866ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26188 [ 12 3 118 126 ] schedticks=[ 773 760 1315 999 ]
SCHED 878ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26187 [ 12 2 86 126 ] schedticks=[ 774 761 1348 999 ]
SCHED 889ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26187 [ 12 3 55 100 ] schedticks=[ 774 761 1380 1025 ]
SCHED 899ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26186 [ 12 3 53 77 ] schedticks=[ 775 761 1381 1050 ]
SCHED 910ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26186 [ 12 3 52 46 ] schedticks=[ 775 762 1382 1081 ]
SCHED 922ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26185 [ 12 3 32 26 ] schedticks=[ 776 762 1402 1102 ]
SCHED 932ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26184 [ 13 3 6 25 ] schedticks=[ 776 763 1429 1103 ]
SCHED 943ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26056 [ 13 3 112 4 ] schedticks=[ 777 763 1451 1124 ]
SCHED 954ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26055 [ 13 3 89 0 ] schedticks=[ 777 764 1475 1128 ]
SCHED 964ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=26055 [ 14 3 84 0 ] schedticks=[ 778 764 1480 1128 ]
SCHED 977ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25927 [ 14 3 83 113 ] schedticks=[ 778 765 1481 1144 ]
SCHED 987ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25927 [ 15 3 50 112 ] schedticks=[ 779 765 1514 1145 ]
SCHED 999ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25925 [ 15 3 20 88 ] schedticks=[ 779 766 1546 1170 ]
SCHED 1010ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25797 [ 15 3 117 63 ] schedticks=[ 780 766 1576 1196 ]
SCHED 1020ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25795 [ 15 3 95 38 ] schedticks=[ 782 767 1601 1222 ]
SCHED 1032ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25795 [ 16 3 68 14 ] schedticks=[ 782 768 1628 1246 ]
SCHED 1043ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25794 [ 15 3 45 13 ] schedticks=[ 783 768 1652 1247 ]
SCHED 1055ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25794 [ 16 4 40 12 ] schedticks=[ 784 768 1657 1248 ]
SCHED 1068ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25794 [ 16 3 40 2 ] schedticks=[ 784 769 1657 1259 ]
SCHED 1078ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25794 [ 18 3 19 1 ] schedticks=[ 784 770 1678 1260 ]
SCHED 1090ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25666 [ 17 3 118 0 ] schedticks=[ 785 770 1707 1261 ]
SCHED 1101ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25665 [ 19 3 98 0 ] schedticks=[ 785 771 1728 1261 ]
SCHED 1112ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25536 [ 18 3 70 108 ] schedticks=[ 786 771 1756 1282 ]
SCHED 1125ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25536 [ 19 3 70 98 ] schedticks=[ 786 772 1756 1292 ]
SCHED 1135ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25536 [ 19 3 70 98 ] schedticks=[ 787 772 1756 1293 ]
